sncRNA	gene_type	aCM_1_salmon	aCM_2_salmon	aCM_1_fc	aCM_2_fc
URS00004B7F07_GR_chr15_57433209_57433246_38_-	piRNA	108.22317186584296	107.39853852690419	9.113892617082263	9.18654726916817
URS00002004B8_GR_chr15_57433215_57433243_29_-	piRNA	23.096959444457603	1.8282250407403091	NA	NA
URS00003B4E0F_GR_chr15_57975980_57976055_76_-	tRNA	10.995930828539322	19.441419216672543	3.0372035736946654	6.263456426206093
URS000075C557_GR_chr15_68337415_68337510_96_-	precursor_RNA	8.977879110874222	5.734233199092759	534.8775629420109	461.8147544426865
URS0000EFE255_GR_chr15_68337430_68337490_61_-	precursor_RNA	1016.6321089977583	702.1883056444178	534.649373342184	461.7930778328017
URS00005E5FB5_GR_chr15_68337431_68337452_22_-	miRNA	7.48245667003336	4.182731730157802	4.0925804728936	2.579516576288372
URS00006EF285_GR_chr15_68337433_68337490_58_-	precursor_RNA	1104.7007336530526	1000.3008867990603	530.4655170293597	459.1268548169742
URS000075B035_GR_chr15_68341208_68341289_82_-	precursor_RNA	5.855236965982407	5.245247841660295	2190.031429169696	1761.3296846960102
URS0000EFF34A_GR_chr15_68341216_68341278_63_-	precursor_RNA	8562.16905561582	6500.917344191089	2187.1288574598993	1759.3245982816684
URS00004B2A47_GR_chr15_68341217_68341238_22_-	miRNA	44.53425399653694	34.11250633015368	12.791168018291094	10.98245439812188
URS0000666618_GR_chr15_68341219_68341278_60_-	precursor_RNA	1852.4241453492546	1272.8081704654546	2171.8641141794856	1747.164020136309
URS000072AED8_GR_chr15_73254811_73254886_76_-	precursor_RNA	1.3508438532321243	1.4620944508212521	684.1032926967437	633.5336064584011
URS000075B561_GR_chr15_73254815_73254882_68_-	precursor_RNA	361.4492494643668	335.90446727918805	684.1032926967437	633.5336064584011
URS0000EFDB2E_GR_chr15_73254818_73254875_58_-	precursor_RNA	1670.5985526596637	1472.811926318819	682.5436167819275	632.2644409496475
URS0000EFF187_GR_chr15_73254819_73254840_22_-	miRNA	1447.0474558597318	1184.1361171193369	432.24016283591584	389.211117294617
URS0000A99A30_GR_chr15_74563821_74563915_95_+	precursor_RNA	18.439693375412528	9.093963799664417	20.17880631268364	9.065158253813422
URS0000EFD0B2_GR_chr15_79375234_79375293_60_-	precursor_RNA	7.941880985919992	6.258738895316661	3.5939861972720495	2.9447674528468517
URS000075D559_GR_chr15_79998970_79999026_57_-	precursor_RNA	1.369284404117653	1.368118901423862	NA	NA
URS0000671D4B_GR_chr15_80078498_80078591_94_-	snoRNA	35.692674417266055	31.869113389252902	20.959214744091284	19.11876991837264
URS000066CE2B_GR_chr15_80082857_80082920_64_-	snoRNA	46.80912216760243	46.07729243407499	216.69226683952363	272.71451279086403
URS000012D9BE_GR_chr15_80082859_80082906_48_-	snoRNA	299.52849397577035	357.5176625741687	185.88552991490693	239.33470122929714
URS000063E590_GR_chr15_82198122_82198190_69_+	precursor_RNA	1.9107132291182438	1.0522305480929686	1.281284603027464	1.6019014704849637
URS0000483184_GR_chr15_82198127_82198147_21_+	miRNA	0.9191416143963903	1.238251894630507	NA	NA
mmu_piR_003770_DQ550765	piRNA	14.92528310169609	12.92299757437049	95.55667682346942	96.10866907662663
URS00002A915A_GR_chr15_83149765_83149794_30_+	piRNA	27.61381333615823	14.197939911542068	32.513595131321146	23.16037383138917
URS0000EFBDB8_GR_chr15_84951544_84951603_60_-	precursor_RNA	2.3494980931778375	1.2790601092813885	9.546311908754044	8.353081619098521
URS000060AABB_GR_chr15_84951545_84951566_22_-	miRNA	18.43968520864951	16.65884994835246	9.469868392812067	8.172081926560642
URS000070A416_GR_chr15_85706610_85706688_79_+	precursor_RNA	70.29344309167503	65.86478732660676	728.7303327348704	519.8126918503938
URS0000EFF2A1_GR_chr15_85706615_85706684_70_+	precursor_RNA	2904.3851678686465	1962.4744114093623	725.6315179692224	517.4304324240569
URS000050DE77_GR_chr15_85706616_85706637_22_+	miRNA	336.7968268985169	79.83538114176974	1194.5463132893012	835.9346159355222
URS00006E38B0_GR_chr15_85707319_85707403_85_+	precursor_RNA	54.096021613884936	50.439500152237	555.3438881504762	463.33211713462083
URS0000EFDC80_GR_chr15_85707324_85707399_76_+	precursor_RNA	1213.6769443611965	937.6653527034878	554.8498576668512	462.9982973423953
URS00005918D5_GR_chr15_85707379_85707400_22_+	miRNA	14.149251758974883	14.405469048274977	18.058924930292697	18.738345414894816
URS00006CBB17_GR_chr15_103285134_103285218_85_+	precursor_RNA	452.3395223871924	373.57848826298385	162.09562318496424	142.54321894130004
URS0000113EBB_GR_chr15_103285148_103285171_24_+	miRNA	2.6280224832329235	4.907507986203167	2.994988497726708	3.68502368041196
URS0000521626_GR_chr15_103285185_103285206_22_+	miRNA	65.08659300419635	46.596465436467234	154.84832149446518	134.9293097192724
mmu_piR_000216_DQ540053	piRNA	22.388814319289967	26.273796558165156	18.664768317832845	23.849690025725053
URS000031987E_GR_chr16_11144062_11144092_31_+	piRNA	39.80052762961901	30.742427614470255	163.85724689562713	121.0649500369695
URS0000A95528_GR_chr16_11144125_11144181_57_+	precursor_RNA	84.98690581958394	77.49988855767586	99.39482589255614	99.44036401591674
URS0000124F56_GR_chr16_11144258_11144293_36_+	piRNA	19.825442994611706	24.45783487537838	1365.1397171718152	1370.851569553628
URS000075D5F8_GR_chr16_13449523_13449601_79_+	precursor_RNA	18.706055073367274	22.3727667414755	10.990752075657667	15.510698203051636
URS0000423E7F_GR_chr16_13449570_13449591_22_+	miRNA	7.028986945229285	12.07162763566135	3.765128397142147	6.80428784283126
URS00006A9C72_GR_chr16_14159626_14159692_67_+	precursor_RNA	90.98031965181752	73.64967200368089	116.14051967584562	98.71094609329401
URS0000597BED_GR_chr16_14159630_14159651_22_+	miRNA	95.24233072451281	73.94616997418038	101.30819568710383	84.93979583349568
URS000075D650_GR_chr16_17124061_17124142_82_-	precursor_RNA	2.3435697037932846	1.159319062327411	2.7006239139501402	1.2344829329380067
URS00002C0FCB_GR_chr16_17124071_17124092_22_-	miRNA	2.4647066190158173	0.9657292822503181	NA	NA
URS000032A2A6_GR_chr16_17222389_17222421_33_+	piRNA	7.632086060284441	3.594284974555231	4.861579424309905	2.969695554214344
URS00000228BF_GR_chr16_18284288_18284310_23_-	miRNA	1.2075375792446044	0.8631767337226216	NA	NA
URS000075B989_GR_chr16_18327401_18327465_65_-	precursor_RNA	1.7250224759336314	1.434020666479436	23.772792509955693	24.840311097459328
URS0000EFCB42_GR_chr16_18327404_18327459_56_-	precursor_RNA	71.20250828163937	70.59404230731394	23.772792509955693	24.840311097459328
URS00004A4E27_GR_chr16_18327405_18327425_21_-	miRNA	5.56776826901807	4.506094367043434	2.0822300984195206	1.8295058742751142
URS00005B8EF5_GR_chr16_18533193_18533213_21_-	piRNA	21.63469031835372	26.879504681702798	152.82998448399715	202.0596028714359
URS00003A356B_GR_chr16_18533206_18533233_28_-	piRNA	8.510557194871296	20.225186886833264	303.34156263375405	370.631011131881
mmu_piR_000414_DQ540526	piRNA	33.227962694023354	64.78443462945374	312.5102207547947	557.2471132909081
URS00001C5FD6_GR_chr16_18533265_18533293_29_-	piRNA	11.31007455547981	30.40459812306868	86.27506485051445	179.8551675359654
URS0000028421_GR_chr16_18533304_18533330_27_-	piRNA	52.25169906384333	65.55487685244866	109.51731654087286	186.65186856533697
URS00003CDF96_GR_chr16_18533305_18533330_26_-	rRNA	144.92522552458283	225.04958575787714	83.22873369282674	134.86644755060652
URS0000729C4F_GR_chr16_20684239_20684313_75_+	snoRNA	9.094292914820345	6.883711653418329	127.34234713134308	175.58487538866444
URS000019B8F5_GR_chr16_20684256_20684313_58_+	snoRNA	176.3980722418115	240.3433473380498	116.79998761934507	166.59992059142473
URS0000239D49_GR_chr16_23108953_23109021_69_+	snoRNA	574.1865066881456	418.9661688154788	353.9346197593523	277.1224514109333
URS000066FA7E_GR_chr16_24827855_24827940_86_+	precursor_RNA	16.520362509905592	12.909814964339194	143.0452144434241	83.51997788604284
URS0000EFEA7C_GR_chr16_24827867_24827929_63_+	precursor_RNA	416.35683090261983	219.5234523991923	141.98983754422517	82.76129654007566
URS0000227253_GR_chr16_24827908_24827929_22_+	miRNA	26.837533928010476	17.543876894475495	12.273177626684264	9.352373334786707
URS00004212D8_GR_chr16_33001982_33002021_40_+	piRNA	354.75304382012126	114.7601129422887	154.77073703052406	89.47996177386206
URS0000273971_GR_chr16_33001992_33002022_31_+	piRNA	243.11265943141794	187.5460878078788	25.929184228318917	27.251833947140682
mmu_piR_017289_DQ696831	piRNA	1.2946932741296202	2.2254347985917833	24.698101337253352	21.99092072810549
URS000054F33A_GR_chr16_33047629_33047659_31_+	piRNA	80.78164558307267	64.2515657061541	65.33524622240846	57.63268653114881
URS000011B15E_GR_chr16_33047641_33047690_50_+	rRNA	202.44475623561192	169.64353816303483	74.16390183970722	79.86530145946956
URS000049F7B4_GR_chr16_33047650_33047688_39_+	piRNA	54.75353076667524	66.31404525962498	21.125793151964846	26.586362023678053
URS0000EFE327_GR_chr16_33105374_33105432_59_+	precursor_RNA	7.759277269154659	4.989609029981559	3.3098901454876875	2.240277631591624
URS000068AA93_GR_chr16_35234839_35234923_85_-	snRNA	8.94234008049179	15.773600846957034	1.9784038304983282	3.7500535100662886
URS00000D40FC_GR_chr16_35981769_35981787_19_-	piRNA	29.576538637221653	60.19721328405699	379.2100407841674	1026.049322929952
URS0000A9054E_GR_chr16_41217777_41217836_60_+	precursor_RNA	2.6610458103252603	2.291770878817032	NA	NA
mmu_piR_000585_DQ540868	piRNA	49.02037431732527	40.39973397909454	50.21768523388317	80.28691152172846
URS0000AAC5CF_GR_chr16_64918222_64918305_84_-	precursor_RNA	1.9474258914021387	5.136895396122864	2.838678621845352	4.679980074123189
URS000075E70F_GR_chr16_77598936_77599000_65_+	precursor_RNA	1.346403175843282	0.9063432120342325	135.473883521171	112.45283292974791
URS0000EFCAB0_GR_chr16_77598939_77598999_61_+	precursor_RNA	90.35364002940491	128.39655782110714	135.45448740518572	112.41706652343804
URS0000157026_GR_chr16_77598940_77598961_22_+	miRNA	545.3107957564312	359.71211203238147	131.00479020856318	106.47767541500934
URS0000EFE728_GR_chr16_77598977_77598999_23_+	miRNA	10.86273500716309	10.542201758713746	2.4724343141233436	2.511235255151327
URS00002DE03A_GR_chr16_77599666_77599741_76_+	precursor_RNA	4.159746866234436	2.952246241980123	683.0810032895197	480.4577227740883
URS0000EFD92A_GR_chr16_77599671_77599738_68_+	precursor_RNA	1250.7811886397758	895.2366888086619	682.3530784660721	479.82151427397014
URS000060A34C_GR_chr16_77599717_77599738_22_+	miRNA	6.389698861568505	3.2188906065070504	2.2533722982896185	1.1380220189507524
URS000075DBD1_GR_chr16_77646273_77646343_71_+	precursor_RNA	42.24153838574981	25.49006274330719	233.80534587853424	202.8659727591496
URS0000EFC091_GR_chr16_77646278_77646339_62_+	precursor_RNA	912.9898490710067	775.4442704631412	229.52679088178184	199.59605615803108
URS000030A921_GR_chr16_77646318_77646339_22_+	miRNA	208.76888721947742	148.80189651227394	71.1917323019632	53.33096329951497
URS0000EFBCC3_GR_chr16_84714142_84714203_62_+	precursor_RNA	120.43701818772688	84.34069006578919	30.095926321156227	22.632548380694868
URS00004863D1_GR_chr16_90470273_90470346_74_+	tRNA	26.173237174310184	10.191110661574433	25.246897324836798	22.290057944515404
URS00001805E0_GR_chr17_12922857_12922917_61_+	snoRNA	4.564280326213468	3.6214901285576975	6.413268703132124	5.367128607470596
URS000075E904_GR_chr17_17830188_17830257_70_+	precursor_RNA	3.655043974507638	4.891400600444977	194.28975287652787	253.89271242791287
URS0000EFC8A2_GR_chr17_17830193_17830253_61_+	precursor_RNA	468.150895192522	568.8892881463961	194.03189862872355	253.45918023021736
URS00002C10B3_GR_chr17_17830194_17830215_22_+	miRNA	145.2857166524729	175.0640971455971	191.9074534543361	251.18205236182158
URS00001C308D_GR_chr17_17830232_17830253_22_+	miRNA	4.1982266118654765	4.264204032599249	1.9533029745173807	2.276044037901505
URS000070A929_GR_chr17_17830360_17830436_77_+	precursor_RNA	2.9576776153912645	4.217502738248184	41.488292092509056	40.327165029637705
URS0000EFD049_GR_chr17_17830365_17830432_68_+	precursor_RNA	138.24234701673066	127.68033244724423	41.488292092509056	40.327165029637705
URS000000B1C9_GR_chr17_17830366_17830387_22_+	miRNA	19.560246761795405	12.637270426620077	38.128200235059474	36.23353725289772
URS0000409B45_GR_chr17_17830411_17830432_22_+	miRNA	3.0123922053304804	3.058116610178165	1.711421998700976	2.194756750833594
URS000075AC06_GR_chr17_17830812_17830879_68_+	precursor_RNA	1.292232015926287	1.833114713753019	472.3695858614563	522.1136639896628
URS0000EFBAC8_GR_chr17_17830816_17830876_61_+	precursor_RNA	494.8734513057496	389.65007574646745	472.19273892159066	521.8427063661031
URS00005A4DCF_GR_chr17_17830817_17830840_24_+	miRNA	1391.0740444723615	1545.3709623189573	470.5680289708238	520.1053260838383
URS00001F0C23_GR_chr17_17830855_17830876_22_+	miRNA	4.198176590442017	3.862165541280031	1.4638362828889013	1.5043567260034707
URS00006845A4_GR_chr17_24528476_24528553_78_+	snoRNA	86.26490384814048	125.70594632614002	104.47889017669718	163.84590730556388
URS000033CC1C_GR_chr17_25831366_25831387_22_-	miRNA	1.8257115179781613	2.7362368355533593	3.0235121977050574	4.281130452243306
URS0000502C74_GR_chr17_25875088_25875158_71_+	tRNA	35.894097418551695	46.29839367803665	63.18455924404089	115.15048702990832
URS0000EFCE13_GR_chr17_34025008_34025072_65_-	precursor_RNA	7.5035861276412374	4.391344236578988	2.202029638328589	1.4295724219009927
URS0000EFE7E3_GR_chr17_34025009_34025031_23_-	miRNA	4.655557173884405	2.9776638359969336	NA	NA
URS00005F40FD_GR_chr17_34950950_34951008_59_-	snoRNA	15.656234933425594	17.29051831804542	12.938350310179379	13.486102839813535
URS00006FE8EC_GR_chr17_34950952_34951017_66_-	snoRNA	107.7619141116597	75.66106100340592	89.63972049996057	75.39233300974598
URS00006820D4_GR_chr17_34952013_34952075_63_-	snoRNA	5.11199449619868	3.460535248182645	6.294610111222189	4.88915935951128
URS0000484E90_GR_chr17_34952237_34952294_58_-	misc_RNA	14.691326779098954	12.70903302823035	8.915367665232951	8.0983814529524
URS00006E08D8_GR_chr17_35242678_35242754_77_+	snoRNA	49.841945232021295	58.42670766534268	45.92886170513852	52.39236609150416
URS000064EBFF_GR_chr17_35247175_35247250_76_+	snoRNA	66.45592640889208	84.42095905404116	79.17038165990715	103.89273968624978
URS00006751F8_GR_chr17_35960730_35960814_85_-	precursor_RNA	9.219846687706264	4.184832693517565	6.959782794717302	3.888783813328857
mmu_piR_000818_DQ541506	piRNA	69.4898186387022	41.465168095263365	83.6406159205141	72.1646857979028
URS0000039540_GR_chr17_39842999_39843035_37_+	piRNA	94.27833928933447	83.11957088894326	74.85417537918329	76.05672110271438
URS000022DA44_GR_chr17_39846399_39846416_18_+	piRNA	0.922198025454366	1.1426048605712054	NA	NA
URS0000497DB0_GR_chr17_39846477_39846498_22_+	piRNA	2.5559967376766517	4.426265497727327	142.79534683161376	275.9584174601208
mmu_piR_000619_DQ540976	piRNA	4.055988142142033	4.037315466454593	13.125465782037352	17.605742548415257
URS0000526E8E_GR_chr17_39846642_39846678_37_+	piRNA	120.06286406531443	213.54003159696938	166.01820240598687	204.3378145703259
mmu_piR_005355_DQ555882	piRNA	12.257269000829162	33.78072823229662	6.341388979186682	12.722002341375171
URS000018440A_GR_chr17_39846656_39846679_24_+	piRNA	15.30643001493926	17.571417699622458	60.39950517815484	93.91391232579304
URS00003F63CE_GR_chr17_39846661_39846679_19_+	piRNA	92.23260802984251	138.28695117416402	54.84194747437321	85.64645331573938
mmu_piR_002435_DQ546549	piRNA	2.552531988467978	2.806026156659988	4.102849004885806	4.872901902097698
URS0000097769_GR_chr17_39847083_39847113_31_+	piRNA	21.725976353633044	30.98386041868002	72.03831571732061	87.84662921904417
URS000055B8C5_GR_chr17_39847130_39847158_29_+	piRNA	1.1867133544043749	1.5290737817989148	17.490732826723974	22.765859531486242
URS000061A61B_GR_chr17_39847195_39847221_27_+	piRNA	2.4647117232427007	7.6453679417002105	248.126525163664	294.97097199005805
mmu_piR_004567_DQ553409	piRNA	68.46420999742891	132.40260452993388	32.969974330974736	68.55553025208755
mmu_piR_000639_DQ541113	piRNA	5.477136595625236	5.857840844053226	4.6767458484502	4.671309430169279
URS0000082BBE_GR_chr17_39847237_39847267_31_+	piRNA	7.568121930668329	6.774323235616484	18.87356180167436	19.45367354109243
URS00002017D6_GR_chr17_39847239_39847274_36_+	piRNA	44.64724830875275	53.26193516806546	62.567306376509414	69.9558392506441
URS00005DCBB8_GR_chr17_39847339_39847358_20_+	piRNA	6.937707035022218	2.333849150968544	106.2758832753332	98.86376619298169
URS00000FA254_GR_chr17_39847579_39847605_27_+	piRNA	6.663849950029611	3.7824450089327506	49.76815172222438	38.68624566136015
URS0000397153_GR_chr17_39847612_39847650_39_+	piRNA	88.45855083877777	119.35148011133181	35.79724347282875	50.411123948035616
URS00001FFF53_GR_chr17_39847737_39847775_39_+	piRNA	314.75279391761427	316.4377591186492	577.6448577415491	777.550834871866
URS00001F24BE_GR_chr17_39847781_39847814_34_+	piRNA	42.539095417008944	34.76630542761277	1350.191016487162	1159.8373591387913
mmu_piR_000578_DQ540853	piRNA	19.261264630390343	17.866017838578724	78.55997448037046	79.24643424725919
URS0000326DD0_GR_chr17_39848115_39848201_87_+	rRNA	265.18470815255813	498.8803867049781	391.7079851666811	628.172980833896
mmu_piR_000958_DQ541851	piRNA	18.295682718115053	83.68120134287791	52.94112810781599	118.65884633975935
URS00001BAFD0_GR_chr17_39848186_39848205_20_+	piRNA	214.93905736615835	346.55182264097573	55.36107881397917	94.94138363433143
URS0000403294_GR_chr17_39848201_39848227_27_+	piRNA	1.460569418551604	1.609550738339259	7.245019794500798	8.879823239298586
URS00003E663A_GR_chr17_59068708_59068780_73_+	tRNA	3.431740173416841	3.219080196202498	11.03981283962043	13.886036292187656
URS0000144858_GR_chr17_67026197_67026218_22_-	miRNA	1.5502139344651251	0.9648335676687613	NA	NA
mmu_piR_007729_DQ564913	piRNA	9.568078483467032	8.905550334163388	3.8472766530797937	3.695861985354348
URS0000838C4F_GR_chr17_71631279_71631366_88_+	snoRNA	5.802888015062904	10.137082434843492	5.543866327792029	8.173165757054878
URS00007227D7_GR_chr17_71631281_71631365_85_+	snoRNA	13.001948140339763	15.37430302300399	4.909499240273533	6.998293501300007
URS00006026BA_GR_chr17_71640889_71640956_68_+	snoRNA	1.171981534772562	0.8684562263642378	NA	NA
URS00006BFB67_GR_chr17_71641584_71641659_76_+	snoRNA	105.61745485409193	142.60623294787968	131.88332016789636	189.69743225414803
URS00004E1F23_GR_chr17_83861944_83862036_93_+	tRNA	2.959960225653667	1.8912810257754293	1.3873927669469246	2.204511225281743
URS0000121E6E_GR_chr17_84901868_84901939_72_+	tRNA	1.3585185687744963	0.9656586697617072	NA	NA
URS0000043119_GR_chr18_3012621_3012693_73_-	tRNA	5.43123734579601	3.8408270275984515	17.651606494601868	24.811047674114878
URS0000660BE9_GR_chr18_10782898_10782984_87_-	precursor_RNA	519.9104225819199	523.5351388530477	13042.645507728215	9350.866810399715
URS000075EEA8_GR_chr18_10782909_10782976_68_-	precursor_RNA	8009.16107653112	7060.952639760246	13042.331747028453	9350.379086677307
URS0000EFCECE_GR_chr18_10782911_10782971_61_-	precursor_RNA	2149.681341050242	1154.36450578818	13032.93033551559	9343.534697106188
URS00007E3A17_GR_chr18_10782912_10782934_23_-	miRNA	135950.2442531111	89122.54597235477	27175.295686429083	19428.51241616868
URS000075D8E6_GR_chr18_10785481_10785552_72_-	precursor_RNA	34.91814677978479	26.596056479475223	174.98833557517827	164.96225271462987
URS00003669FB_GR_chr18_10785484_10785506_23_-	miRNA	1639.1244492817762	1436.0415320620505	344.80817671427957	325.4027646072954
URS00001EB9FC_GR_chr18_24429110_24429131_22_-	miRNA	6.755130881082056	6.277244203804525	3.4274077893984876	4.051358387464679
URS00006C74EC_GR_chr18_34942644_34942713_70_-	snoRNA	249.94000899783245	202.56201439502132	299.6015350925929	256.153582838895
URS000075B4F2_GR_chr18_35554567_35554636_70_+	precursor_RNA	3.10371192850724	2.8971936505171407	4.706410496427684	4.401435637103814
URS000055602B_GR_chr18_35554612_35554635_24_+	miRNA	2.3734246671179964	3.219101476678518	1.4832323988741791	2.1795831239142505
mmu_piR_000620_DQ540981	piRNA	10.42955968844871	6.405934980650609	13.439226481799198	10.777610434710743
URS00003C776B_GR_chr18_54698976_54699006_31_-	piRNA	1.43756977221353	2.3661190582637013	16.162669355732017	13.202139250322967
URS0000131E34_GR_chr18_54699201_54699235_35_-	piRNA	61.0750524697578	82.50338793473209	31.90318795178446	45.00497744277242
URS000021DB6A_GR_chr18_54699338_54699364_27_-	piRNA	4.373570076311399	3.1328497727819173	10.964510271677586	10.805790027560953
URS00006E5426_GR_chr18_61397835_61397900_66_-	precursor_RNA	1589.8407672955818	1115.445600817159	17616.493819928517	14723.431911629414
URS0000EFDE6A_GR_chr18_61397836_61397896_61_-	precursor_RNA	4912.159821088804	3447.4332005522224	17605.321657120996	14710.611280713061
URS00000451A1_GR_chr18_61397837_61397858_22_-	miRNA	47749.793871395654	38585.284342806866	17243.229259167838	14378.347869077234
URS000075C4F5_GR_chr18_61647825_61647894_70_-	precursor_RNA	23.03290548044834	23.403150301482594	227.38523148740734	252.7655287139045
URS00002D3C42_GR_chr18_61647827_61647848_22_-	miRNA	191.93294907684958	184.8611137044682	52.15729683241094	54.241380914675574
URS0000EFE6C3_GR_chr18_61647828_61647888_61_-	precursor_RNA	694.7421940675376	730.6667256629217	227.17986084756322	252.5921158348263
URS000052F380_GR_chr18_61647829_61647850_22_-	miRNA	5.150056716070632	8.443238763695808	15.028567044592837	17.18304865566212
URS000075ADD1_GR_chr18_61649196_61649258_63_-	precursor_RNA	12285.427097273996	15856.849687709715	9921.927963340939	15220.241385070081
URS000055F35D_GR_chr18_61649198_61649219_22_-	miRNA	19468.821151431945	29380.39059764387	9770.24691349207	15034.571466932524
URS0000D53D7F_GR_chr18_65248863_65248921_59_-	precursor_RNA	1.460569418551604	0.8852610313592547	NA	NA
URS000069EC93_GR_chr18_74778391_74778469_79_-	snoRNA	459.8292838864599	339.42307791372286	292.8345725097292	230.82879951051095
URS00003F3C4B_GR_chr18_74778394_74778455_62_-	guide_RNA	12.391193705804394	11.21764406757924	11.795120415047126	10.663808232815668
URS00006C5E50_GR_chr18_75001058_75001123_66_+	snoRNA	17.279650627321	19.630822224308485	9.922824748468258	13.662767210374462
URS0000350CBD_GR_chr18_75001068_75001122_55_+	snoRNA	3.585265109625583	4.8950202159570555	1.3155130430014834	1.9411404151817118
URS0000676303_GR_chr18_75001455_75001519_65_+	snoRNA	83.49213808091135	104.95089589959771	101.23631596315839	135.67715276029716
URS00006DA595_GR_chr18_75001880_75001944_65_+	snoRNA	452.2113297290076	406.66475363246235	563.1856237485241	546.2527367573497
URS000075A1EB_GR_chr18_82720281_82720340_60_+	precursor_RNA	2.5546910764397937	1.5290737817989148	NA	NA
URS0000673383_GR_chr19_5799000_5799085_86_-	other	3.5601383618041633	4.426265497727327	5.128561256107258	6.161576359747645
URS000048244B_GR_chr19_5801468_5801548_81_-	misc_RNA	1.4605697588333963	1.690028339742513	5.442321955869104	8.967613509331928
URS0000EFDCDD_GR_chr19_6264657_6264715_59_+	precursor_RNA	18.154680492142845	9.998368553792126	18.39208174603982	16.67581598435836
URS00007E4AED_GR_chr19_6264658_6264680_23_+	miRNA	70.84045526032284	69.5345425420715	17.878655146429526	16.259625074570653
URS0000EFE893_GR_chr19_6264856_6264921_66_+	precursor_RNA	931.6572665079915	1055.6869607325693	387.91775591355804	473.71738093041716
URS000075CA50_GR_chr19_6914196_6914286_91_-	precursor_RNA	0.9222943252015724	1.046208818242301	NA	NA
URS000072AC47_GR_chr19_8723993_8724064_72_+	snoRNA	6.8502522324418145	5.6481004724029935	431.1482756007447	409.6174778401453
URS00003D93A5_GR_chr19_8723995_8724063_69_+	snoRNA	422.1021925792942	418.9528385318412	430.7021649330832	409.3822866228955
mmu_piR_025007_DQ708131	piRNA	660.3587773253912	578.793257475859	258.53425281176425	228.13331307133902
URS00002E8D15_GR_chr19_8724251_8724325_75_+	snoRNA	120.86215230740866	194.6752136491113	121.51780759576408	213.7129483454916
URS00003BDC6F_GR_chr19_8724532_8724603_72_+	snoRNA	504.603285801698	355.5503183560383	190.10931940770095	146.86987027430138
URS00004EB506_GR_chr19_8724868_8724943_76_+	snoRNA	45.09509317553097	62.04819779390037	54.16194246688935	79.42960160078556
URS0000322EE3_GR_chr19_8725092_8725156_65_+	snoRNA	212.69547912673548	316.59871399902426	132.3990286635049	213.10166794674095
URS00004EC1C6_GR_chr19_8725341_8725409_69_+	snoRNA	351.2670395898582	434.09594981850415	438.56101475111814	583.6318828426577
URS0000116B8E_GR_chr19_8725595_8725659_65_+	snoRNA	251.88502569414547	237.97214031142866	150.5788940817058	153.67740960861536
URS000005146A_GR_chr19_12011086_12011168_83_-	tRNA	1.0412827011878478	1.077071957099973	1.7650465546602732	1.8956195344236817
URS000038803E_GR_chr19_12011931_12012003_73_+	tRNA	17.983714412672413	29.696925565976976	29.27102091778236	46.140831800734695
URS00004BFCEC_GR_chr19_22472799_22472816_18_+	misc_RNA	3.8339961273603533	6.478544932124213	1.3177949389997516	2.76376776030897
URS0000EFDF03_GR_chr19_22750609_22750669_61_+	precursor_RNA	119.09871746163884	105.76219373466738	70.16031531074607	78.40754944471836
URS00000FC90D_GR_chr19_22750610_22750632_23_+	miRNA	106.17047129496396	127.11901056021186	69.39017541133063	77.31504830652564
URS000066B802_GR_chr19_29135293_29135367_75_+	precursor_RNA	57.793339816288984	67.54469422055026	30.704051604694644	44.763283242557165
URS0000EFCE85_GR_chr19_29135338_29135359_22_+	miRNA	73.50672167390478	114.06323635759952	19.936925336867237	32.38919048983265
URS000033005E_GR_chr19_29135339_29135360_22_+	miRNA	44.99030646014419	59.80286575023018	17.303617354866	24.627880320588517
URS000068B25D_GR_chr19_34820692_34820769_78_-	precursor_RNA	5.259581855414478	3.349797132310823	106.72998057898853	103.7843566368259
URS0000EFF4FA_GR_chr19_34820699_34820759_61_-	precursor_RNA	126.60886762505255	102.84661762204668	106.53031467914009	103.6868118923444
URS00005743AE_GR_chr19_34820700_34820722_23_-	miRNA	198.65928293069902	193.55686369473077	104.87594008039581	102.31359865614382
URS00000114BC_GR_chr19_46342274_46342297_24_+	miRNA	27.464990413754784	16.164200759984205	27.36677870722774	19.98583431376369
URS0000EFCE17_GR_chr19_46342789_46342849_61_+	precursor_RNA	4.77866806378377	5.855305565523788	4.562651048536802	3.403227751909869
mmu_piR_000616_DQ540965	piRNA	2.589472299270887	2.655375863150296	NA	NA
URS00002BEA83_GR_chr2_5379318_5379347_30_-	piRNA	2.9211398579485848	5.552951594941428	9.755105392595564	16.852480354919283
URS00002AA0E2_GR_chr2_10474460_10474483_24_+	miRNA	0.908104234183019	1.1246625174034988	NA	NA
URS000075DE12_GR_chr2_10507630_10507714_85_+	precursor_RNA	0.9572072370862652	0.974652250331672	NA	NA
URS0000452C23_GR_chr2_10507640_10507661_22_+	miRNA	1.4162198120042768	1.3227498938442115	NA	NA
URS00009657FE_GR_chr2_13878760_13878847_88_+	rRNA	9.230151781502714	15.859755821417183	1.1603441151192617	1.9704038385261597
URS00002FCE92_GR_chr2_14261051_14261072_22_+	miRNA	1.0954273191250474	2.0924163467587826	NA	NA
URS00005F1EB1_GR_chr2_22589239_22589328_90_-	misc_RNA	737.3138980081342	1040.5331424645856	1485.7732900682506	2456.1972588233857
